srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
3055738,G,1,400059,233,233,131,A,ADLD,700012,2017-10-18,2017-10-18,2018-04-05,4011,2018-04-07,17.91933266135113
3072007,AN,26,560066,233,233,131,B,ADLD,603203,2017-12-21,2017-12-09,2018-04-10,5001,2018-04-12,11.726491922557214
3038137,AE,2,110018,233,233,131,A,ADLD,122505,2016-11-22,2016-11-22,2018-03-30,4093,2018-04-15,13.377310954134735
2925448,C,3,560011,233,245,131,A,ADLD,560061,2017-12-30,2017-12-30,2018-02-28,4461,2018-03-02,13.418368604804174
2866343,AJ,4,600024,201,233,131,D,ADLD,605202,2017-03-26,2017-03-26,2018-02-13,4482,2018-02-19,13.684057071044524
3010981,AN,8,700064,233,233,131,A,ADLD,700040,2017-09-14,2017-09-13,2018-03-23,4508,2018-03-27,10.180485275289122
3047896,AG,1,400059,233,233,131,A,ADLD,560068,2017-12-11,2017-12-06,2018-04-02,4008,2018-04-09,17.53919311936178
2885694,AN,21,110015,233,233,131,A,ADLD,302015,2017-08-21,2017-08-19,2018-02-19,4580,2018-02-26,11.68859993189742
2878000,AN,22,400104,233,233,131,A,ADLD,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,13.121765405120957
2878000,AN,22,400104,233,0,131,A,ADLD,411057,2016-12-07,2016-12-06,2018-02-16,4581,2018-02-22,12.98800153259071
3061185,C,9,411016,233,233,228,B,ADLD,412207,2018-03-18,2016-08-13,2018-04-06,4548,2018-04-12,12.904233854992114
2858096,AJ,3,560011,233,233,131,A,ADLD,560029,2017-12-16,2017-05-06,2018-02-10,4460,2018-02-16,9.385620895883168
3037844,C,6,160059,233,233,131,C,ADLD,143001,2018-01-05,2017-12-29,2018-03-30,4549,2018-04-03,12.51528437896249
2975588,AN,21,110015,233,233,131,A,ADLD,302020,2018-02-24,2018-01-29,2018-03-13,4580,2018-03-24,11.407671567180461
2835796,AJ,2,110018,233,233,228,A,ADLD,201010,2017-05-19,2017-05-18,2018-02-03,4388,2018-02-06,12.068175351845623
2842880,C,2,110018,233,233,228,A,ADLD,201304,2018-01-06,2016-11-08,2018-02-06,4094,2018-02-08,14.458727292364257
2883213,AA,2,110018,233,233,228,A,ADLD,201304,2018-01-01,2017-12-11,2018-02-18,4150,2018-02-20,14.024607398226525
2899289,AJ,2,110018,233,233,228,A,ADLD,110029,2017-07-28,2015-09-05,2018-02-23,4388,2018-02-26,12.507032140671273
2876312,AJ,1,400059,233,233,131,A,ADLD,400031,2017-05-11,2017-04-30,2018-02-16,4398,2018-03-01,12.055820741720893
2900905,C,1,400059,233,233,131,A,ADLD,400080,2017-04-27,2017-04-27,2018-02-23,4545,2018-02-24,13.63362765365805
2900503,AN,21,110015,233,233,131,C,ADLD,151507,2017-04-07,2017-04-05,2018-02-23,4580,2018-03-06,13.528886695985607
2883675,C,1,400059,233,233,131,A,ADLD,400072,2017-05-06,2017-01-19,2018-02-18,4545,2018-03-06,13.850018458823435
2994207,AI,27,110034,233,233,131,A,ADLD,110031,2017-11-25,2017-11-25,2018-03-18,4388,2018-03-26,12.362098033937732
2987892,AJ,2,110018,233,233,228,B,ADLD,250002,2017-10-29,2017-05-17,2018-03-16,4388,2018-03-23,13.410661802961817
3054301,AI,8,700064,233,233,131,A,ADLD,700017,2017-11-24,2017-11-24,2018-04-04,4499,2018-04-09,11.34317155014343
3051300,AJ,23,400001,233,233,131,A,ADLD,411039,2017-11-02,2017-11-01,2018-04-03,4398,2018-04-09,9.696868613380241
3079074,AN,7,500004,233,233,131,A,ADLD,500064,2017-05-22,2017-05-20,2018-04-12,4403,2018-04-20,5.985703202800545
2990323,AN,21,110015,233,245,131,A,ADLD,110088,2017-06-03,2017-06-01,2018-03-17,4580,2018-03-19,9.537536863949427
3019538,C,3,560011,233,245,228,A,ADLD,560042,2018-02-13,2018-02-12,2018-03-26,4461,2018-04-04,10.926073435543897
2908068,J,2,110018,201,201,131,D,ADLD,673028,2018-01-17,2018-01-09,2018-02-26,4415,2018-03-09,17.563487063957336
2839025,AJ,6,160059,233,233,131,B,ADLD,160017,2017-05-18,2017-05-18,2018-02-04,4437,2018-02-28,12.338600508419878
2987518,AJ,8,700064,233,233,131,C,ADLD,751006,2018-02-03,2018-02-03,2018-03-16,4499,2018-03-20,14.618965813768357
3007124,AI,9,411016,233,233,131,C,ADLD,492001,2017-10-16,2017-10-15,2018-03-22,4021,2018-03-27,14.504791796995406
3014956,AN,21,110015,233,233,131,B,ADLD,147301,2018-01-08,2018-01-04,2018-03-24,4580,2018-03-27,11.259916797731798
3018561,AJ,25,560037,233,233,228,A,ADLD,560010,2018-03-06,2017-05-04,2018-03-26,4460,2018-04-03,9.569096413171126
2876073,AN,2,110018,233,245,228,A,ADLD,110042,2018-01-07,2017-12-11,2018-02-16,4147,2018-02-22,11.517981513315586
2839440,AN,21,110015,233,233,131,C,ADLD,141002,2017-11-21,2017-11-18,2018-02-05,4580,2018-02-09,12.700148030260651
2938482,AN,21,110015,233,233,131,C,ADLD,143001,2017-07-21,2017-07-15,2018-03-04,4580,2018-03-12,13.199732447902544
2985795,AJ,6,160059,233,233,228,B,ADLD,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,11.35173097805724
2987317,AN,22,400104,233,233,131,C,ADLD,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,13.83558282363734
3032413,C,1,400059,233,233,228,B,ADLD,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,13.956501639084141
2848382,C,10,226010,233,233,228,B,ADLD,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,15.818265936950384
2873268,AJ,2,110018,233,233,131,A,ADLD,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,12.93134425520887
3027045,C,12,302006,233,233,131,B,ADLD,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,13.83120274021553
2853904,AJ,2,110018,233,233,131,A,ADLD,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,12.136582411391558
2993207,AN,8,700064,233,233,131,C,ADLD,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,14.34831346883105
2962526,C,2,110018,308,233,228,A,ADLD,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,13.30968320055607
3004296,AN,21,110015,233,233,131,B,ADLD,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,12.783686784362201
3056696,AE,7,500004,233,233,228,B,ADLD,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,12.980985798942864
2863633,C,3,560011,233,233,131,A,ADLD,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,12.722353892035214
2885147,AJ,6,160059,0,233,131,A,ADLD,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,11.6489123275915
2898151,AN,21,110015,233,233,131,A,ADLD,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,11.337723196280864
2906101,AN,7,500004,233,233,131,A,ADLD,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,11.322562427197068
2904549,AN,22,400104,233,233,131,A,ADLD,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,12.706045861587146
2896060,AN,2,110018,233,233,131,A,ADLD,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,12.108414971268006
2990092,AN,21,110015,233,233,228,A,ADLD,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,9.27356670380781
2859982,K,1,400059,233,233,131,A,ADLD,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,19.117899767063097
2993283,AA,24,110092,233,233,228,A,ADLD,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,13.00516720451023
2981656,AN,21,110015,233,233,131,A,ADLD,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,10.81397365657583
3016993,C,6,160059,233,233,228,B,ADLD,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,13.02468091295895
3020178,C,2,110018,308,233,228,A,ADLD,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,11.191491849534872
3055775,C,1,400059,233,233,131,B,ADLD,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,13.13242529382225
2922744,AN,3,560011,233,245,131,A,ADLD,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,10.334133542274877
2993704,C,3,560011,308,245,131,A,ADLD,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,11.292230222013508
3094554,AN,21,110015,233,245,131,A,ADLD,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,6.562796909790647
2888719,AN,2,110018,233,233,131,A,ADLD,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,11.824896154799276
2853944,AN,22,400104,233,233,131,A,ADLD,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,11.679053416241512
2909544,C,10,226010,233,233,131,A,ADLD,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,14.354394386399106
2982999,AN,26,560066,308,233,228,A,ADLD,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,10.346056267421767
2990579,AN,26,560066,233,233,131,B,ADLD,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,14.355796036582165
2880636,C,2,110018,233,233,228,A,ADLD,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,12.736214022974412
3043729,AJ,8,700064,233,233,131,A,ADLD,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,10.447214586710716
2931809,AM,5,380009,233,245,131,A,ADLD,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,15.251073414185694
2957358,AN,22,400104,233,233,131,A,ADLD,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,11.955410551935776
2994391,AJ,8,700064,233,233,131,A,ADLD,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,11.397407453154193
2832060,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,10.575828373118995
3056378,AJ,7,500004,233,233,131,C,ADLD,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,10.874262038852322
3063149,AN,26,560066,233,233,131,A,ADLD,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,9.108572088313705
2837259,AJ,3,560011,233,233,228,A,ADLD,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,9.53874379136941
2822456,C,2,110018,233,233,228,A,ADLD,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,13.330156671627021
2879726,AN,21,110015,233,233,131,A,ADLD,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,11.518557045583126
2869881,AJ,17,800001,233,233,131,C,ADLD,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,16.643773707942838
2866713,C,1,400059,233,233,131,A,ADLD,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,12.627277740941492
2876363,C,2,110018,233,233,131,A,ADLD,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,13.466920001410974
2898708,AN,17,800001,233,233,131,C,ADLD,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,15.371357096435696
2838847,AJ,2,110018,233,233,131,B,ADLD,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,13.170471873222942
2938467,C,2,110018,233,233,228,A,ADLD,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,14.010188764399562
2983348,AN,22,400104,233,233,131,A,ADLD,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,10.811695804049291
2987521,AN,21,110015,233,233,131,B,ADLD,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,11.482993508036571
2978945,AN,8,700064,201,233,131,D,ADLD,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,15.35600899309817
3033977,AN,21,110015,233,233,131,B,ADLD,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,11.767237728342245
2923243,C,1,400059,233,233,131,A,ADLD,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,13.6037788103746
2957642,C,8,700064,233,233,131,A,ADLD,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,15.077814402506094
3067360,AN,22,400104,233,233,131,A,ADLD,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,9.334024470563861
3063241,AN,8,700064,233,233,131,A,ADLD,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,9.248122216804115
3050398,AI,27,110034,233,233,131,B,ADLD,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,13.027577888900126
2883633,AJ,3,560011,233,245,131,A,ADLD,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,9.314661433421438
3071319,AD,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,11.259954232020403
3071319,C,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,11.581867010353655
2873223,C,6,160059,233,233,131,B,ADLD,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,14.047353258919735
2843599,AJ,2,110018,233,233,228,A,ADLD,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,11.406155602398847
2861122,AD,12,302006,233,233,131,C,ADLD,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,16.590563974632136
2932092,C,9,411016,233,233,131,A,ADLD,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,14.066165264934053
2940179,C,3,560011,233,233,131,A,ADLD,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,13.57763923853961
2988319,AE,1,400059,233,233,131,A,ADLD,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,15.821189439831349
3025604,C,4,600024,233,233,131,A,ADLD,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,10.999217885754609
2869789,AN,4,600024,233,233,131,C,ADLD,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,12.421030951966976
2889302,AN,21,110015,233,233,228,A,ADLD,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,11.676196512737036
2882211,AN,22,400104,233,233,131,B,ADLD,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,14.29723881089276
2989435,AJ,2,110018,233,233,131,A,ADLD,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,11.85170274980287
3015347,AN,21,110015,233,233,131,A,ADLD,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,10.42676722122204
2867283,AN,22,400104,233,233,131,A,ADLD,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,13.154917864131784
2824721,AI,9,411016,233,233,131,B,ADLD,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,15.726931133184145
2884121,AN,3,560011,233,233,131,A,ADLD,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,9.74270782405203
2898579,AN,8,700064,233,233,131,A,ADLD,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,11.103915720215623
2930545,AJ,3,560011,233,233,131,C,ADLD,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,12.826272978344452
2897287,AN,2,110018,233,233,131,A,ADLD,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,12.073531263455287
2987494,AJ,25,560037,233,233,131,A,ADLD,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,10.289242644281591
3023188,AJ,23,400001,233,233,131,A,ADLD,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,10.152954799319314
3022551,AD,2,110018,233,233,228,A,ADLD,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,12.719007421486486
2988009,C,7,500004,233,233,228,C,ADLD,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,14.048105095536037
3082059,AI,6,160059,233,233,131,C,ADLD,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,10.211303272470024
2830335,AN,21,110015,233,245,131,A,ADLD,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,10.257958084209701
3066418,AJ,27,110034,233,245,228,A,ADLD,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,10.325520081511002
2861471,AN,2,110018,233,233,131,A,ADLD,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,13.02766079352742
2852221,C,12,302006,233,233,131,C,ADLD,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,16.787363015811643
2980758,Y,2,110018,233,233,131,A,ADLD,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,13.743477298288594
2899742,AI,7,500004,233,233,131,A,ADLD,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,11.470522599358171
2958934,C,3,560011,233,245,131,A,ADLD,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,13.300692774441831
3043450,AJ,25,560037,308,245,228,A,ADLD,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,9.390642266200738
2970730,AN,26,560066,201,201,131,0,ADLD,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,16.352741869990297
2950439,AN,22,400104,308,233,131,A,ADLD,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,11.935347441727767
3043956,C,12,302006,233,233,228,B,ADLD,313002,2017-08-19,2017-08-13,2018-03-31,4453,2018-04-07,13.848968532936219
2949332,D,1,400059,233,233,228,B,ADLD,574104,2018-02-18,2016-12-01,2018-03-07,4390,2018-03-10,18.20860593971434
3022528,AE,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,16.394367172972817
3022528,AN,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,12.291237082312431
2940105,AN,3,560011,233,233,131,B,ADLD,585102,2017-06-08,2017-06-06,2018-03-05,4467,2018-03-07,12.85715992028652
2969821,AN,22,400104,233,233,131,C,ADLD,492009,2017-05-01,2017-04-28,2018-03-11,4581,2018-03-13,14.762683478134502
3045195,AA,3,560011,233,233,131,A,ADLD,560037,2017-09-06,2017-05-24,2018-04-01,4400,2018-04-04,11.05702433865426
2881265,AN,7,500004,233,233,131,A,ADLD,500072,2016-11-23,2016-11-12,2018-02-17,4403,2018-02-22,11.118338698640029
2962684,C,2,110018,233,233,131,A,ADLD,122001,2017-11-01,2017-10-17,2018-03-10,4091,2018-03-13,13.87837049430389
3032071,AI,27,110034,233,233,131,A,ADLD,110085,2018-01-08,2018-01-08,2018-03-28,4388,2018-04-04,11.531851071638158
3066314,AJ,6,160059,233,233,228,B,ADLD,160103,2017-10-01,2017-09-26,2018-04-08,4437,2018-04-11,10.158960111953478
2904296,AN,22,400104,233,233,131,A,ADLD,382213,2017-11-23,2017-11-19,2018-02-24,4581,2018-02-27,11.876379744833683
2896979,AN,22,400104,233,233,131,A,ADLD,400004,2017-10-26,2017-10-25,2018-02-22,4581,2018-02-26,11.876379744833683
2919542,J,2,110018,233,233,228,A,ADLD,500018,2018-01-31,2018-01-26,2018-02-27,4478,2018-03-09,13.18680492902028
2969231,AJ,2,110018,233,233,228,A,ADLD,110059,2018-01-27,2017-12-23,2018-03-10,4388,2018-03-15,11.810981491061025
2846802,H,1,400059,233,233,131,A,ADLD,110092,2016-11-10,2016-11-06,2018-02-06,4011,2018-02-21,15.966903895397637
3034553,AN,26,560066,233,233,131,A,ADLD,560004,2017-04-14,2017-03-29,2018-03-29,5001,2018-04-03,9.324732160017012
3040016,AN,21,110015,233,233,228,A,ADLD,121003,2018-02-21,2016-12-04,2018-03-30,4580,2018-04-05,8.522577906015833
3031372,AN,22,400104,233,233,131,A,ADLD,411027,2017-05-03,2017-05-02,2018-03-28,4581,2018-04-11,9.426978925701892
2864440,AJ,1,400059,233,0,131,A,ADLD,400049,2017-05-15,2017-05-13,2018-02-12,4398,2018-02-15,11.442707670977729
2819923,AN,21,110015,233,233,131,A,ADLD,110052,2017-07-06,2017-07-05,2018-01-30,4580,2018-02-02,10.452632007552943
2831967,AJ,12,302006,233,233,228,C,ADLD,335001,2018-01-10,2016-06-11,2018-02-02,4407,2018-02-05,14.708564658207555
2947841,AB,1,400059,233,233,228,A,ADLD,500044,2017-12-02,2017-07-08,2018-03-06,4390,2018-03-11,20.32054200761551
3045429,AN,22,400104,233,233,131,A,ADLD,400051,2017-02-12,2017-02-09,2018-04-02,4581,2018-04-11,9.550184542267168
2970924,AD,4,600024,233,233,131,A,ADLD,600063,2018-02-14,2017-11-22,2018-03-12,4488,2018-03-16,12.115418465239166
2837243,AD,8,700064,233,233,131,A,ADLD,700040,2017-11-22,2017-11-13,2018-02-03,4510,2018-02-08,13.098515224921705
2879384,AJ,2,110018,233,233,228,A,ADLD,110036,2018-01-19,2017-08-03,2018-02-17,4388,2018-02-21,11.3532053733202
2891870,C,2,110018,233,233,228,A,ADLD,121001,2017-07-02,2017-06-17,2018-02-21,4091,2018-02-23,13.353135950833012
2883974,AJ,1,400059,233,233,131,A,ADLD,400603,2017-05-18,2017-05-18,2018-02-18,4398,2018-02-24,11.560635946993592
2938775,AN,22,400104,233,233,131,A,ADLD,411015,2017-07-18,2017-07-17,2018-03-04,4581,2018-03-07,12.297047044017948
3074351,AN,26,560066,233,233,131,A,ADLD,560068,2017-05-22,2017-05-20,2018-04-11,5001,2018-04-15,8.448439564909087
2877056,S,2,110018,233,233,131,A,ADLD,121005,2017-07-08,2017-06-29,2018-02-16,4150,2018-02-24,14.511403300280993
2970111,AN,8,700064,233,233,131,A,ADLD,700050,2017-10-13,2017-10-11,2018-03-11,4508,2018-03-14,11.370152717015122
3080146,AJ,23,400001,308,233,228,A,ADLD,400070,2017-09-10,2017-07-29,2018-04-13,4398,2018-04-16,8.380813455496373
2943701,Y,2,110018,233,233,131,A,ADLD,110001,2017-09-01,2017-08-24,2018-03-06,4147,2018-03-08,14.810149482695072
3045283,AN,26,560066,308,233,131,A,ADLD,560077,2017-06-21,2017-06-12,2018-04-02,5001,2018-04-12,9.274321079274682
3065906,AN,21,110015,233,245,131,A,ADLD,110001,2017-05-25,2017-05-24,2018-04-08,4580,2018-04-12,8.391817649494934
2862179,AN,2,110018,233,233,131,A,ADLD,110021,2018-01-15,2018-01-01,2018-02-12,4147,2018-02-15,11.247606047287338
3007678,C,12,302006,233,233,131,B,ADLD,313004,2017-05-12,2017-05-06,2018-03-22,4453,2018-03-24,14.590878422848883
3075617,C,5,380009,233,233,228,B,ADLD,395002,2018-02-26,2018-02-25,2018-04-11,4546,2018-04-16,10.966018223811801
2859570,AN,21,110015,233,233,131,A,ADLD,122018,2017-04-19,2017-04-17,2018-02-10,4580,2018-02-15,10.977622644503768
2923541,AJ,7,500004,233,233,228,C,ADLD,535501,2017-06-17,2017-06-05,2018-02-28,4474,2018-03-07,12.712603872134876
2940662,S,24,110092,233,233,131,B,ADLD,243001,2018-01-12,2017-12-08,2018-03-05,4150,2018-03-08,17.851138730393643
2845500,AN,17,800001,233,233,131,A,ADLD,800020,2017-12-20,2017-06-30,2018-02-06,4538,2018-02-14,11.603084924730329
2879099,AJ,10,226010,201,233,228,0,ADLD,221208,2017-10-13,2015-11-22,2018-02-16,4444,2018-02-23,17.75904678666446
2928908,G,1,400059,233,233,131,A,ADLD,800020,2018-02-06,2017-06-17,2018-03-01,4011,2018-03-08,22.841893181528963
2873349,AN,2,110018,233,233,131,A,ADLD,110029,2017-12-18,2017-12-17,2018-02-15,4147,2018-02-19,11.404721486902307
2889360,C,12,302006,233,233,131,A,ADLD,302019,2017-11-19,2017-11-13,2018-02-20,4453,2018-02-23,14.418584915485596
2939201,AJ,2,110018,233,233,228,A,ADLD,201010,2018-01-25,2017-05-15,2018-03-04,4388,2018-03-06,12.431133380031781
2923739,C,1,400059,233,233,131,A,ADLD,400059,2017-03-12,2017-03-04,2018-02-28,4545,2018-03-06,13.887548508253449
2970307,AN,21,110015,233,233,131,A,ADLD,110059,2017-08-03,2017-08-02,2018-03-11,4580,2018-03-14,10.492227813701527
2947713,AN,21,110015,233,233,131,B,ADLD,301019,2017-04-19,2017-04-17,2018-03-06,4580,2018-03-19,14.190703696589877
2975344,AN,7,500004,233,233,131,A,ADLD,500003,2016-05-21,2017-03-03,2018-03-13,4403,2018-03-20,11.301834741919869
